-196.0,-194.0,-193.0,-193.0,-194.0,-194.0,-194.0,-195.0,-196.0,-196.0,-195.0,-194.0,-193.0,-192.0,-191.0,-190.0,-190.0,-191.0,-190.0,-189.0,-188.0,-188.0,-188.0,-187.0,-185.0,-181.0,-172.0,-160.0,-138.0,-123.0,-108.0,-98.0,-89.0,-88.0,-86.0,-84.0,-85.0,-87.0,-88.0,-88.0,-88.0,-89.0,-89.0,-88.0,-87.0,-86.0,-86.0,-87.0,-89.0,-94.0,-99.0,-103.0,-109.0,-124.0,-140.0,-151.0,-165.0,-171.0,-172.0,-168.0,-164.0,-161.0,-161.0,-161.0,-162.0,-164.0,-164.0,-148.0,-121.0,-80.0,-63.0,-61.0,-71.0,-80.0,-88.0,-100.0,-116.0,-130.0,-147.0,-155.0,-161.0,-165.0,-168.0,-168.0,-167.0,-163.0,-157.0,-140.0,-122.0,-96.0,-82.0,-78.0,-85.0,-101.0,-114.0,-132.0,-150.0,-162.0,-175.0,-182.0,-188.0,-189.0,-187.0,-175.0,-151.0,-99.0,-60.0,-33.0,-28.0,-36.0,-45.0,-56.0,-62.0,-67.0,-72.0,-76.0,-81.0
161.0,162.0,163.0,164.0,165.0,165.0,166.0,167.0,167.0,167.0,166.0,165.0,163.0,159.0,156.0,155.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,153.0,150.0,141.0,126.0,92.0,62.0,27.0,8.0,-12.0,-24.0,-34.0,-37.0,-39.0,-40.0,-40.0,-38.0,-38.0,-38.0,-37.0,-36.0,-35.0,-34.0,-33.0,-31.0,-29.0,-24.0,-17.0,-6.0,4.0,20.0,37.0,50.0,68.0,81.0,96.0,103.0,106.0,101.0,97.0,96.0,97.0,98.0,99.0,102.0,104.0,104.0,100.0,95.0,94.0,95.0,97.0,102.0,109.0,113.0,114.0,113.0,110.0,107.0,104.0,102.0,101.0,98.0,94.0,88.0,85.0,86.0,88.0,89.0,89.0,90.0,93.0,97.0,100.0,101.0,100.0,98.0,93.0,88.0,81.0,74.0,67.0,57.0,53.0,53.0,55.0,56.0,57.0,59.0,60.0,61.0,62.0,62.0,62.0
