-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-227.0,-226.0,-225.0,-224.0,-222.0,-220.0,-214.0,-208.0,-202.0,-204.0,-209.0,-221.0,-231.0,-246.0,-259.0,-270.0,-277.0,-286.0,-291.0,-296.0,-300.0,-302.0,-303.0,-302.0,-300.0,-296.0,-289.0,-278.0,-271.0,-263.0,-258.0,-256.0,-257.0,-261.0,-265.0,-268.0,-272.0,-274.0,-273.0,-272.0,-270.0,-270.0,-270.0,-271.0,-276.0,-284.0,-295.0,-306.0,-316.0,-327.0,-342.0,-355.0,-365.0,-377.0,-385.0,-393.0,-398.0,-405.0,-411.0,-417.0,-421.0,-425.0,-427.0,-429.0,-431.0,-432.0,-433.0,-435.0,-435.0,-434.0,-434.0,-433.0,-432.0,-431.0,-431.0,-431.0,-431.0,-431.0,-430.0,-430.0,-431.0,-431.0,-432.0,-432.0,-432.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0,0.0,1.0,3.0,9.0,13.0,13.0,9.0,6.0,1.0,-8.0,-17.0,-24.0,-37.0,-48.0,-59.0,-67.0,-77.0,-86.0,-95.0,-100.0,-106.0,-112.0,-120.0,-128.0,-138.0,-148.0,-154.0,-158.0,-163.0,-168.0,-171.0,-175.0,-178.0,-181.0,-184.0,-188.0,-190.0,-194.0,-197.0,-200.0,-199.0,-196.0,-188.0,-179.0,-170.0,-160.0,-150.0,-145.0,-141.0,-138.0,-133.0,-132.0,-129.0,-127.0,-127.0,-127.0,-129.0,-133.0,-138.0,-141.0,-146.0,-148.0,-148.0,-150.0,-152.0,-151.0,-151.0,-151.0,-150.0,-149.0,-148.0,-147.0,-145.0,-144.0,-143.0,-142.0,-140.0,-139.0,-138.0,-137.0
