-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-188.0,-187.0,-187.0,-188.0,-188.0,-188.0,-187.0,-187.0,-189.0,-189.0,-190.0,-191.0,-192.0,-193.0,-194.0,-194.0,-193.0,-192.0,-190.0,-187.0,-184.0,-182.0,-180.0,-178.0,-176.0,-173.0,-170.0,-164.0,-160.0,-156.0,-152.0,-148.0,-144.0,-142.0,-140.0,-138.0,-136.0,-139.0,-145.0,-153.0,-167.0,-176.0,-187.0,-197.0,-202.0,-205.0,-208.0,-209.0,-209.0,-209.0,-208.0,-206.0,-205.0
110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,111.0,112.0,114.0,116.0,119.0,121.0,124.0,126.0,127.0,128.0,129.0,130.0,130.0,130.0,129.0,127.0,124.0,119.0,115.0,109.0,105.0,100.0,96.0,88.0,78.0,73.0,71.0,72.0,72.0,73.0,78.0,84.0,90.0,93.0,98.0,103.0,107.0,110.0,113.0,116.0,117.0,118.0,119.0,121.0,121.0,119.0,117.0,115.0,112.0,109.0,104.0,100.0,94.0,90.0,87.0,86.0,88.0,91.0,94.0,98.0,100.0,101.0,102.0,102.0,102.0,101.0,101.0,101.0,101.0
