-194.0,-194.0,-192.0,-192.0,-192.0,-192.0,-191.0,-196.0,-208.0,-231.0,-239.0,-221.0,-167.0,-124.0,-92.0,-95.0,-115.0,-129.0,-130.0,-130.0,-129.0,-125.0,-123.0,-115.0,-112.0,-105.0,-105.0,-109.0,-110.0,-112.0,-114.0,-114.0,-116.0,-117.0,-117.0,-118.0,-120.0,-121.0,-122.0,-122.0,-123.0,-123.0,-123.0,-123.0,-122.0,-123.0,-124.0
70.0,70.0,72.0,72.0,73.0,78.0,77.0,57.0,30.0,-7.0,-11.0,-12.0,-25.0,-36.0,-46.0,-35.0,3.0,45.0,73.0,88.0,86.0,46.0,-14.0,-97.0,-131.0,-148.0,-150.0,-143.0,-145.0,-147.0,-145.0,-144.0,-145.0,-143.0,-141.0,-141.0,-135.0,-136.0,-136.0,-134.0,-134.0,-134.0,-133.0,-133.0,-133.0,-132.0,-132.0
