-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-296.0,-295.0,-295.0,-293.0,-290.0,-287.0,-276.0,-258.0,-226.0,-199.0,-186.0,-175.0,-167.0,-159.0,-156.0,-151.0,-149.0,-151.0,-152.0,-152.0,-153.0,-153.0,-154.0,-154.0,-153.0,-153.0,-153.0,-154.0,-153.0,-154.0,-156.0,-156.0,-156.0,-157.0,-159.0,-156.0,-152.0,-150.0,-149.0,-148.0,-146.0,-144.0,-142.0,-141.0,-139.0,-139.0,-139.0,-140.0,-140.0,-139.0,-138.0,-137.0,-134.0,-134.0,-143.0,-147.0,-146.0,-151.0,-154.0,-154.0,-154.0,-152.0,-151.0,-147.0,-146.0,-145.0,-145.0,-145.0,-144.0,-143.0,-144.0,-143.0,-143.0,-144.0,-141.0,-143.0,-141.0,-141.0,-143.0,-145.0,-145.0,-146.0,-152.0,-165.0,-200.0,-237.0,-294.0,-328.0,-360.0,-369.0,-379.0,-384.0,-381.0,-376.0,-373.0,-371.0,-368.0,-367.0,-365.0,-364.0,-360.0,-358.0,-358.0,-356.0,-353.0,-352.0,-353.0,-352.0,-350.0,-351.0,-353.0,-353.0,-355.0,-356.0,-358.0,-359.0,-357.0,-357.0,-357.0,-356.0,-356.0,-356.0,-356.0,-357.0,-357.0,-357.0,-357.0,-358.0,-359.0,-359.0,-359.0,-360.0,-360.0,-360.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-361.0,-362.0,-362.0,-361.0,-362.0,-362.0,-362.0,-362.0
41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,43.0,44.0,45.0,45.0,43.0,38.0,15.0,-25.0,-91.0,-145.0,-166.0,-176.0,-179.0,-182.0,-183.0,-183.0,-181.0,-177.0,-175.0,-172.0,-171.0,-170.0,-169.0,-169.0,-169.0,-168.0,-166.0,-166.0,-166.0,-163.0,-158.0,-158.0,-159.0,-157.0,-155.0,-160.0,-162.0,-163.0,-165.0,-163.0,-159.0,-157.0,-154.0,-152.0,-150.0,-149.0,-150.0,-153.0,-156.0,-155.0,-155.0,-155.0,-154.0,-150.0,-140.0,-122.0,-92.0,-64.0,-45.0,-22.0,-10.0,2.0,8.0,15.0,20.0,24.0,25.0,27.0,27.0,25.0,25.0,23.0,23.0,22.0,21.0,22.0,22.0,20.0,19.0,18.0,14.0,9.0,1.0,-11.0,-46.0,-78.0,-113.0,-128.0,-130.0,-135.0,-138.0,-137.0,-137.0,-138.0,-138.0,-138.0,-138.0,-139.0,-140.0,-139.0,-139.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-141.0,-143.0,-144.0,-143.0,-143.0,-143.0,-143.0,-143.0,-144.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-144.0,-143.0,-142.0,-142.0,-142.0,-141.0,-140.0,-140.0,-139.0,-138.0,-138.0,-138.0,-137.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0
