-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-123.0,-121.0,-117.0,-114.0,-108.0,-102.0,-96.0,-97.0,-99.0,-102.0,-107.0,-120.0,-136.0,-156.0,-166.0,-167.0,-164.0,-157.0,-154.0,-153.0,-153.0,-152.0,-151.0,-152.0,-154.0,-153.0,-153.0,-153.0,-153.0,-153.0,-153.0
122.0,122.0,122.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,120.0,119.0,118.0,116.0,105.0,83.0,33.0,1.0,-18.0,-24.0,-26.0,-21.0,-13.0,14.0,36.0,51.0,57.0,60.0,59.0,58.0,57.0,57.0,56.0,57.0,58.0,57.0,56.0,57.0,56.0,55.0,55.0
