7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,3.0,6.0,14.0,21.0,24.0,25.0,8.0,-14.0,-35.0,-42.0,-37.0,-24.0,-1.0,22.0,36.0,51.0,56.0,57.0,57.0,63.0,68.0,66.0,50.0,35.0,33.0,32.0,31.0,31.0,31.0,30.0,28.0,27.0,26.0,25.0,23.0,21.0,19.0,17.0,15.0,15.0,15.0
94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,95.0,95.0,96.0,95.0,93.0,92.0,94.0,99.0,109.0,115.0,114.0,93.0,64.0,23.0,-5.0,-37.0,-45.0,-26.0,9.0,38.0,70.0,81.0,80.0,66.0,23.0,-36.0,-58.0,-55.0,-55.0,-53.0,-50.0,-45.0,-42.0,-39.0,-37.0,-36.0,-35.0,-34.0,-33.0,-32.0,-31.0,-30.0,-30.0,-30.0
