-168.0,-168.0,-168.0,-168.0,-169.0,-169.0,-169.0,-169.0,-169.0,-168.0,-167.0,-167.0,-166.0,-166.0,-166.0,-165.0,-166.0,-177.0,-189.0,-197.0,-222.0,-236.0,-244.0,-254.0,-263.0,-260.0,-249.0,-237.0,-227.0,-212.0,-198.0,-180.0,-169.0,-166.0,-174.0,-179.0,-183.0,-199.0,-208.0,-211.0,-221.0,-230.0,-234.0,-232.0,-224.0,-214.0,-212.0,-216.0,-215.0,-209.0,-209.0,-210.0,-210.0,-209.0,-208.0,-207.0,-206.0,-205.0,-203.0,-203.0,-203.0,-202.0
-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-74.0,-73.0,-72.0,-70.0,-69.0,-70.0,-70.0,-71.0,-71.0,-69.0,-62.0,-53.0,-45.0,-43.0,-35.0,-30.0,-33.0,-34.0,-34.0,-43.0,-69.0,-88.0,-93.0,-91.0,-88.0,-86.0,-82.0,-71.0,-62.0,-58.0,-46.0,-26.0,-12.0,-3.0,7.0,10.0,4.0,-5.0,-29.0,-60.0,-70.0,-73.0,-82.0,-95.0,-97.0,-89.0,-81.0,-78.0,-80.0,-80.0,-78.0,-79.0,-80.0,-79.0,-78.0,-78.0
