-165.0,-164.0,-163.0,-162.0,-161.0,-160.0,-160.0,-159.0,-158.0,-159.0,-165.0,-189.0,-216.0,-260.0,-302.0,-329.0,-357.0,-361.0,-350.0,-329.0,-287.0,-235.0,-191.0,-135.0,-107.0,-81.0,-87.0,-101.0,-121.0,-136.0,-152.0,-167.0,-181.0,-191.0,-198.0,-204.0,-206.0,-207.0,-207.0,-205.0,-204.0,-204.0,-203.0,-203.0,-202.0,-202.0,-202.0,-203.0,-203.0,-204.0,-203.0,-201.0,-202.0,-204.0,-206.0,-207.0,-209.0,-210.0,-208.0,-206.0,-204.0,-205.0,-206.0,-206.0,-206.0,-207.0,-211.0,-209.0,-207.0,-204.0,-202.0,-198.0,-197.0,-195.0,-195.0,-195.0,-195.0,-194.0,-193.0,-191.0,-192.0,-194.0,-195.0,-197.0,-197.0,-197.0,-198.0,-199.0,-201.0,-201.0,-198.0,-193.0,-191.0,-192.0,-186.0,-178.0,-163.0,-153.0,-140.0,-132.0,-123.0,-121.0,-121.0,-120.0,-121.0,-121.0,-120.0,-121.0,-121.0,-122.0,-123.0,-125.0,-127.0,-129.0,-131.0,-132.0,-132.0,-132.0,-133.0,-134.0,-134.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-136.0,-137.0,-138.0,-139.0,-140.0,-141.0,-141.0,-142.0,-143.0,-143.0,-142.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-144.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0
20.0,21.0,22.0,23.0,24.0,25.0,25.0,25.0,25.0,27.0,34.0,52.0,57.0,52.0,38.0,26.0,1.0,-29.0,-69.0,-96.0,-126.0,-146.0,-155.0,-150.0,-129.0,-87.0,-45.0,-15.0,8.0,20.0,29.0,33.0,38.0,37.0,36.0,38.0,37.0,33.0,32.0,30.0,27.0,27.0,27.0,24.0,24.0,24.0,23.0,25.0,25.0,22.0,22.0,21.0,21.0,21.0,20.0,17.0,15.0,15.0,16.0,17.0,20.0,19.0,11.0,1.0,-16.0,-25.0,-36.0,-51.0,-62.0,-76.0,-90.0,-106.0,-117.0,-122.0,-123.0,-121.0,-118.0,-115.0,-115.0,-113.0,-112.0,-112.0,-111.0,-108.0,-104.0,-101.0,-101.0,-102.0,-100.0,-100.0,-100.0,-100.0,-98.0,-100.0,-105.0,-115.0,-138.0,-153.0,-167.0,-180.0,-190.0,-192.0,-191.0,-189.0,-189.0,-190.0,-191.0,-192.0,-193.0,-193.0,-194.0,-195.0,-196.0,-197.0,-197.0,-198.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0
