-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-301.0,-299.0,-298.0,-298.0,-299.0,-299.0,-299.0,-299.0,-299.0,-299.0,-299.0,-299.0,-298.0,-297.0,-296.0,-293.0,-290.0,-287.0,-285.0,-283.0,-282.0,-280.0,-279.0,-279.0,-280.0,-280.0,-281.0,-282.0,-283.0,-283.0,-283.0,-284.0,-285.0,-286.0,-285.0,-283.0,-281.0,-278.0,-277.0,-274.0,-271.0,-268.0,-266.0,-264.0,-262.0,-261.0,-260.0,-259.0,-259.0,-258.0,-259.0,-260.0,-259.0,-258.0,-257.0,-255.0,-252.0,-251.0,-249.0,-248.0,-247.0,-246.0,-244.0,-243.0,-243.0,-243.0,-243.0,-244.0,-245.0,-245.0,-246.0,-248.0,-249.0,-249.0,-249.0,-250.0,-250.0,-250.0,-251.0,-251.0,-251.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0
-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-30.0,-35.0,-44.0,-50.0,-52.0,-54.0,-58.0,-62.0,-65.0,-66.0,-66.0,-65.0,-64.0,-63.0,-62.0,-60.0,-56.0,-49.0,-45.0,-41.0,-38.0,-34.0,-33.0,-32.0,-31.0,-31.0,-31.0,-31.0,-31.0,-32.0,-33.0,-33.0,-33.0,-37.0,-47.0,-51.0,-54.0,-54.0,-55.0,-56.0,-59.0,-63.0,-66.0,-70.0,-74.0,-76.0,-77.0,-76.0,-74.0,-72.0,-70.0,-68.0,-67.0,-65.0,-60.0,-54.0,-49.0,-43.0,-41.0,-39.0,-36.0,-32.0,-30.0,-26.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0
