-264.0,-263.0,-263.0,-263.0,-263.0,-262.0,-261.0,-259.0,-254.0,-241.0,-235.0,-227.0,-219.0,-210.0,-207.0,-198.0,-178.0,-165.0,-154.0,-148.0,-146.0,-149.0,-161.0,-181.0,-215.0,-242.0,-260.0,-271.0,-276.0,-283.0,-285.0,-287.0,-289.0,-289.0,-289.0,-287.0,-285.0,-283.0,-283.0,-282.0,-281.0,-281.0,-283.0,-282.0,-282.0,-282.0,-283.0,-283.0,-282.0,-282.0,-282.0,-282.0,-283.0,-283.0,-283.0,-282.0,-283.0,-283.0,-282.0,-282.0,-283.0,-283.0,-282.0,-282.0,-282.0,-282.0,-283.0,-283.0,-282.0,-282.0,-282.0,-282.0,-283.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.0,7.0,-15.0,-34.0,-60.0,-71.0,-65.0,-60.0,-51.0,-30.0,-19.0,-6.0,7.0,14.0,7.0,-17.0,-45.0,-87.0,-114.0,-120.0,-124.0,-127.0,-128.0,-128.0,-126.0,-124.0,-124.0,-124.0,-124.0,-124.0,-123.0,-123.0,-123.0,-122.0,-122.0,-121.0,-121.0,-122.0,-123.0,-123.0,-122.0,-120.0,-120.0,-120.0,-119.0,-118.0,-118.0,-117.0,-117.0,-117.0,-116.0,-115.0,-115.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-113.0
