-178.0,-178.0,-178.0,-177.0,-177.0,-176.0,-175.0,-174.0,-173.0,-171.0,-160.0,-133.0,-113.0,-116.0,-128.0,-133.0,-124.0,-116.0,-114.0,-114.0,-127.0,-162.0,-193.0,-224.0,-232.0,-234.0,-235.0,-234.0,-232.0,-230.0,-229.0,-229.0,-228.0,-227.0,-227.0,-226.0,-225.0,-225.0,-226.0,-227.0,-228.0,-229.0,-229.0,-228.0,-229.0,-229.0,-229.0,-229.0,-230.0,-230.0,-230.0,-230.0,-230.0,-229.0,-229.0,-230.0,-230.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0
26.0,25.0,25.0,25.0,26.0,27.0,30.0,32.0,30.0,22.0,-12.0,-77.0,-114.0,-101.0,-73.0,-50.0,-9.0,17.0,27.0,31.0,18.0,-20.0,-42.0,-45.0,-46.0,-46.0,-46.0,-45.0,-44.0,-43.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-43.0,-44.0,-44.0,-44.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-46.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0
