-158.0,-159.0,-159.0,-160.0,-161.0,-162.0,-164.0,-170.0,-172.0,-166.0,-155.0,-121.0,-86.0,-86.0,-97.0,-105.0,-108.0,-108.0,-111.0,-113.0,-113.0,-114.0,-115.0,-117.0,-119.0,-120.0,-119.0,-119.0,-119.0,-119.0,-119.0,-120.0
10.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,-19.0,-62.0,-89.0,-91.0,-67.0,-44.0,-11.0,1.0,8.0,10.0,9.0,8.0,8.0,8.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0
