-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-148.0,-160.0,-164.0,-167.0,-171.0,-175.0,-176.0,-186.0,-202.0,-203.0,-204.0,-201.0,-191.0,-177.0,-165.0,-150.0,-142.0,-144.0,-148.0,-143.0,-143.0,-145.0,-145.0,-146.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,-33.0,-67.0,-98.0,-112.0,-118.0,-94.0,-62.0,-26.0,-3.0,19.0,24.0,16.0,-16.0,-48.0,-82.0,-86.0,-73.0,-68.0,-67.0,-65.0,-64.0,-63.0,-62.0
