46.0,47.0,48.0,50.0,52.0,56.0,62.0,66.0,72.0,75.0,76.0,77.0,81.0,83.0,87.0,91.0,98.0,109.0,114.0,120.0,123.0,128.0,132.0,134.0,134.0,132.0,126.0,120.0,112.0,104.0,93.0,87.0,79.0,72.0,67.0,65.0,62.0,59.0,58.0,55.0,53.0,52.0,51.0,49.0,47.0,45.0,44.0,43.0,44.0,45.0,45.0,44.0,43.0,45.0,49.0,49.0,50.0,52.0,53.0,55.0,57.0,58.0,61.0,62.0,61.0,61.0,60.0,60.0,60.0,59.0,56.0,53.0,52.0,51.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,48.0,47.0,44.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,44.0,48.0,52.0,57.0,66.0,72.0,78.0,86.0,92.0,100.0,106.0,114.0,118.0,120.0,120.0,119.0,118.0,117.0,116.0,116.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,114.0,114.0,114.0,115.0,115.0,115.0,115.0,115.0,115.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,117.0,117.0,117.0,117.0,117.0,117.0
12.0,12.0,12.0,11.0,11.0,10.0,6.0,2.0,-4.0,-12.0,-22.0,-29.0,-32.0,-31.0,-30.0,-24.0,-12.0,6.0,15.0,24.0,29.0,34.0,38.0,40.0,39.0,34.0,22.0,11.0,-4.0,-15.0,-31.0,-41.0,-52.0,-62.0,-70.0,-75.0,-79.0,-84.0,-87.0,-89.0,-92.0,-95.0,-95.0,-97.0,-100.0,-103.0,-103.0,-103.0,-100.0,-96.0,-97.0,-97.0,-99.0,-99.0,-92.0,-91.0,-91.0,-90.0,-90.0,-88.0,-86.0,-83.0,-77.0,-75.0,-76.0,-76.0,-76.0,-77.0,-77.0,-77.0,-77.0,-76.0,-75.0,-74.0,-75.0,-76.0,-75.0,-74.0,-74.0,-73.0,-72.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-72.0,-71.0,-70.0,-68.0,-68.0,-68.0,-67.0,-67.0,-67.0,-67.0,-68.0,-69.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-71.0,-72.0,-75.0,-76.0,-75.0,-74.0,-72.0,-68.0,-63.0,-55.0,-47.0,-38.0,-31.0,-27.0,-27.0,-28.0,-28.0,-29.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0
