-103.0,-104.0,-105.0,-106.0,-106.0,-106.0,-106.0,-106.0,-107.0,-108.0,-109.0,-104.0,-108.0,-111.0,-110.0,-109.0,-110.0,-111.0,-112.0,-113.0,-113.0,-113.0,-114.0,-114.0,-114.0,-115.0,-115.0,-115.0,-115.0,-115.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-115.0,-115.0,-115.0,-115.0,-115.0,-116.0,-116.0,-118.0,-118.0,-118.0
26.0,27.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,30.0,24.0,-17.0,-57.0,-70.0,-74.0,-72.0,-70.0,-72.0,-72.0,-72.0,-73.0,-75.0,-74.0,-74.0,-74.0,-73.0,-73.0,-74.0,-74.0,-74.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0
