-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-219.0,-218.0,-218.0,-219.0,-220.0,-221.0,-223.0,-225.0,-227.0,-230.0,-233.0,-235.0,-238.0,-240.0,-242.0,-244.0,-245.0,-247.0,-249.0,-252.0,-254.0,-257.0,-259.0,-262.0,-264.0,-266.0,-267.0,-269.0,-271.0,-273.0,-274.0,-276.0,-278.0,-280.0,-281.0,-282.0,-282.0,-281.0,-281.0,-280.0,-279.0,-278.0,-277.0,-277.0,-276.0,-275.0,-275.0,-274.0,-273.0,-271.0,-270.0,-269.0,-267.0,-266.0,-263.0,-261.0,-259.0,-257.0,-255.0,-254.0,-251.0,-249.0,-247.0,-246.0,-244.0,-242.0,-240.0,-238.0,-234.0,-232.0,-229.0,-227.0,-223.0,-219.0,-217.0,-214.0,-212.0,-209.0,-206.0,-203.0,-201.0,-198.0,-196.0,-195.0,-194.0,-194.0,-194.0,-193.0,-192.0,-191.0,-191.0,-190.0,-190.0,-189.0,-189.0,-189.0,-189.0,-190.0,-190.0,-190.0,-191.0,-192.0,-192.0,-193.0,-194.0,-195.0,-196.0,-197.0,-198.0,-199.0,-199.0,-199.0,-199.0,-200.0,-201.0,-203.0,-205.0,-207.0,-209.0,-211.0,-212.0,-214.0,-215.0,-216.0,-217.0,-218.0,-218.0,-219.0,-219.0,-220.0,-220.0,-221.0,-221.0,-221.0,-221.0,-221.0,-220.0,-220.0
104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,111.0,112.0,113.0,114.0,114.0,114.0,114.0,114.0,113.0,112.0,110.0,109.0,107.0,107.0,106.0,104.0,101.0,100.0,99.0,98.0,96.0,94.0,90.0,86.0,83.0,80.0,76.0,73.0,71.0,69.0,66.0,64.0,62.0,61.0,60.0,59.0,58.0,58.0,57.0,56.0,55.0,54.0,53.0,51.0,50.0,50.0,50.0,49.0,48.0,47.0,47.0,47.0,47.0,46.0,45.0,44.0,43.0,41.0,39.0,35.0,32.0,30.0,29.0,29.0,30.0,31.0,33.0,35.0,37.0,39.0,41.0,43.0,45.0,47.0,49.0,51.0,53.0,55.0,57.0,59.0,61.0,62.0,63.0,64.0,66.0,68.0,70.0,72.0,74.0,75.0,77.0,79.0,81.0,85.0,89.0,91.0,92.0,93.0,95.0,96.0,97.0,98.0,99.0,102.0,105.0,106.0,106.0,106.0,107.0,108.0,109.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,110.0,110.0,110.0,109.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
