-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-159.0,-159.0,-159.0,-159.0,-158.0,-158.0,-158.0,-158.0,-157.0,-156.0,-157.0,-158.0,-158.0,-157.0,-156.0,-155.0,-155.0,-155.0,-155.0,-155.0,-154.0,-152.0,-152.0,-152.0,-152.0,-152.0,-153.0,-154.0,-155.0,-158.0,-161.0,-164.0,-168.0,-172.0,-178.0,-182.0,-188.0,-191.0,-194.0,-195.0,-196.0,-196.0,-194.0,-191.0,-188.0,-183.0,-178.0,-172.0,-168.0,-164.0,-162.0,-159.0,-158.0,-156.0,-155.0,-154.0,-153.0,-152.0,-152.0,-152.0,-152.0,-151.0,-150.0,-149.0,-149.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,151.0,152.0,152.0,152.0,151.0,150.0,148.0,145.0,140.0,127.0,117.0,109.0,104.0,100.0,95.0,94.0,94.0,93.0,93.0,94.0,97.0,99.0,102.0,105.0,109.0,111.0,113.0,115.0,118.0,120.0,121.0,123.0,124.0,123.0,122.0,120.0,119.0,116.0,114.0,110.0,108.0,105.0,103.0,102.0,102.0,103.0,105.0,107.0,109.0,110.0,111.0,112.0,113.0,113.0,113.0,114.0,114.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0
