-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-205.0,-204.0,-203.0,-202.0,-202.0,-203.0,-207.0,-216.0,-228.0,-236.0,-243.0,-245.0,-243.0,-240.0,-237.0,-230.0,-222.0,-214.0,-209.0,-206.0,-205.0,-203.0,-202.0,-201.0,-201.0,-200.0,-199.0,-198.0,-196.0,-195.0,-193.0,-193.0,-193.0,-193.0,-193.0,-193.0,-194.0,-194.0,-194.0,-193.0,-192.0,-192.0,-190.0,-188.0,-185.0,-182.0,-179.0,-175.0,-171.0,-166.0,-163.0,-160.0,-156.0,-153.0,-150.0,-148.0,-144.0,-142.0,-140.0,-138.0,-135.0,-133.0,-132.0,-132.0,-134.0,-137.0,-140.0,-144.0,-150.0,-156.0,-161.0,-168.0,-173.0,-180.0,-185.0,-189.0,-190.0,-191.0,-191.0,-188.0,-184.0,-178.0,-173.0,-167.0,-162.0,-156.0,-153.0,-149.0,-147.0,-144.0,-143.0,-142.0,-141.0,-140.0,-140.0,-140.0,-140.0,-141.0,-143.0,-144.0,-145.0,-145.0,-145.0,-145.0,-145.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0
-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-39.0,-40.0,-39.0,-37.0,-39.0,-45.0,-57.0,-65.0,-73.0,-82.0,-87.0,-90.0,-90.0,-88.0,-85.0,-78.0,-72.0,-65.0,-59.0,-51.0,-44.0,-39.0,-34.0,-27.0,-21.0,-16.0,-9.0,-5.0,-0.0,3.0,5.0,6.0,6.0,6.0,4.0,2.0,-2.0,-7.0,-11.0,-15.0,-20.0,-26.0,-31.0,-38.0,-43.0,-50.0,-56.0,-63.0,-71.0,-77.0,-84.0,-89.0,-96.0,-101.0,-107.0,-112.0,-119.0,-124.0,-131.0,-136.0,-141.0,-146.0,-149.0,-151.0,-154.0,-157.0,-158.0,-159.0,-159.0,-158.0,-157.0,-154.0,-151.0,-148.0,-144.0,-140.0,-136.0,-131.0,-127.0,-121.0,-117.0,-111.0,-107.0,-101.0,-97.0,-91.0,-87.0,-82.0,-77.0,-73.0,-70.0,-65.0,-62.0,-59.0,-57.0,-55.0,-54.0,-54.0,-54.0,-54.0,-54.0,-55.0,-56.0,-56.0,-57.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0
