-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-196.0,-191.0,-190.0,-210.0,-232.0,-253.0,-266.0,-275.0,-275.0,-266.0,-254.0,-230.0,-207.0,-197.0,-190.0,-183.0,-171.0,-166.0,-161.0,-161.0,-168.0,-184.0,-195.0,-206.0,-213.0,-222.0,-226.0,-223.0,-222.0,-222.0,-220.0,-218.0,-215.0,-213.0,-212.0,-209.0,-207.0,-205.0,-205.0
-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-10.0,-7.0,-2.0,13.0,24.0,26.0,20.0,2.0,-26.0,-70.0,-96.0,-120.0,-129.0,-125.0,-116.0,-111.0,-103.0,-95.0,-78.0,-57.0,-43.0,-28.0,-19.0,-15.0,-16.0,-16.0,-15.0,-16.0,-19.0,-21.0,-21.0,-22.0,-23.0,-23.0,-23.0,-22.0,-22.0,-22.0,-22.0
