-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-230.0,-231.0,-235.0,-232.0,-228.0,-216.0,-206.0,-196.0,-187.0,-177.0,-175.0,-176.0,-178.0,-180.0,-178.0,-176.0,-176.0,-175.0,-173.0,-173.0,-172.0,-168.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0,3.0,5.0,-6.0,-27.0,-43.0,-57.0,-57.0,-54.0,-52.0,-40.0,-22.0,-10.0,0.0,1.0,-2.0,-2.0,-5.0,-6.0,-7.0,-10.0,-16.0,-24.0
