-361.0,-361.0,-361.0,-362.0,-362.0,-362.0,-362.0,-362.0,-362.0,-362.0,-362.0,-366.0,-370.0,-364.0,-359.0,-361.0,-358.0,-356.0,-360.0,-367.0,-372.0,-372.0,-368.0,-361.0,-355.0,-346.0,-343.0,-341.0,-338.0,-335.0,-329.0,-320.0,-304.0,-283.0,-258.0,-252.0,-241.0,-235.0,-229.0,-226.0,-223.0,-207.0,-200.0,-195.0,-189.0,-190.0,-197.0,-199.0,-196.0,-192.0,-194.0,-190.0,-190.0,-188.0,-187.0,-181.0,-181.0,-180.0,-178.0,-177.0,-176.0,-176.0,-178.0,-179.0,-179.0,-180.0,-180.0,-181.0,-182.0,-183.0,-184.0,-184.0,-184.0,-185.0,-185.0,-186.0,-187.0,-187.0,-187.0,-187.0,-188.0,-189.0
57.0,57.0,57.0,57.0,57.0,56.0,55.0,54.0,53.0,52.0,50.0,37.0,-17.0,-73.0,-127.0,-145.0,-154.0,-157.0,-149.0,-123.0,-95.0,-54.0,-27.0,3.0,20.0,37.0,47.0,53.0,57.0,57.0,43.0,21.0,-17.0,-58.0,-105.0,-106.0,-97.0,-98.0,-100.0,-91.0,-80.0,-56.0,-25.0,7.0,20.0,33.0,41.0,42.0,35.0,24.0,-9.0,-51.0,-100.0,-121.0,-129.0,-139.0,-143.0,-146.0,-148.0,-151.0,-152.0,-152.0,-149.0,-148.0,-149.0,-149.0,-148.0,-147.0,-147.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0
