-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-209.0,-209.0,-209.0,-210.0,-213.0,-218.0,-219.0,-217.0,-216.0,-213.0,-210.0,-207.0,-206.0,-205.0,-202.0,-198.0,-199.0,-203.0,-204.0,-202.0,-200.0,-202.0,-203.0,-203.0,-203.0,-203.0,-204.0,-204.0,-205.0,-205.0,-205.0,-206.0,-207.0,-208.0,-208.0,-208.0,-207.0,-207.0,-208.0,-209.0,-210.0,-209.0,-207.0,-206.0,-204.0,-204.0,-204.0
12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,4.0,-12.0,-39.0,-62.0,-89.0,-99.0,-99.0,-94.0,-82.0,-70.0,-51.0,-34.0,-13.0,9.0,26.0,43.0,54.0,62.0,64.0,63.0,58.0,55.0,53.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,50.0,49.0,48.0,47.0,46.0,44.0,41.0,41.0,42.0,43.0,45.0
