-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-190.0,-190.0,-190.0,-190.0,-190.0,-190.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-188.0,-188.0,-187.0,-187.0,-183.0,-183.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-172.0,-172.0,-160.0,-160.0,-151.0,-151.0,-172.0,-172.0,-185.0,-185.0,-165.0,-165.0,-143.0,-143.0,-114.0,-114.0,-85.0,-85.0,-30.0,-30.0,13.0,13.0,45.0,45.0,66.0,66.0,98.0,98.0,117.0,117.0,127.0,127.0,128.0,128.0,123.0,123.0,127.0,127.0,129.0,129.0,123.0,123.0,116.0,116.0,110.0,110.0,107.0,107.0,106.0,106.0,106.0,106.0,106.0,106.0,104.0,104.0,100.0,100.0,94.0,94.0,91.0,91.0,88.0,88.0,86.0,86.0,86.0,86.0,86.0,86.0,84.0,84.0,83.0,83.0,83.0,83.0,82.0,82.0,82.0,82.0,82.0,82.0,83.0,83.0,83.0,83.0,83.0,83.0,82.0,82.0,80.0,80.0,80.0,80.0,80.0,80.0,79.0,79.0,78.0,78.0,77.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0
-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-107.0,-107.0,-107.0,-107.0,-108.0,-108.0,-109.0,-109.0,-112.0,-112.0,-120.0,-120.0,-128.0,-128.0,-140.0,-140.0,-150.0,-150.0,-166.0,-166.0,-179.0,-179.0,-196.0,-196.0,-201.0,-201.0,-181.0,-181.0,-179.0,-179.0,-196.0,-196.0,-197.0,-197.0,-205.0,-205.0,-216.0,-216.0,-226.0,-226.0,-248.0,-248.0,-270.0,-270.0,-281.0,-281.0,-296.0,-296.0,-300.0,-300.0,-297.0,-297.0,-294.0,-294.0,-291.0,-291.0,-291.0,-291.0,-293.0,-293.0,-295.0,-295.0,-297.0,-297.0,-299.0,-299.0,-301.0,-301.0,-302.0,-302.0,-303.0,-303.0,-304.0,-304.0,-305.0,-305.0,-306.0,-306.0,-308.0,-308.0,-310.0,-310.0,-310.0,-310.0,-308.0,-308.0,-307.0,-307.0,-307.0,-307.0,-307.0,-307.0,-306.0,-306.0,-306.0,-306.0,-307.0,-307.0,-308.0,-308.0,-311.0,-311.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-314.0,-314.0,-315.0,-315.0,-316.0,-316.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-316.0,-316.0,-316.0,-316.0,-317.0,-317.0,-317.0,-317.0
