-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-276.0,-276.0,-273.0,-273.0,-266.0,-266.0,-258.0,-258.0,-238.0,-238.0,-218.0,-218.0,-188.0,-188.0,-163.0,-163.0,-127.0,-127.0,-100.0,-100.0,-77.0,-77.0,-52.0,-52.0,-33.0,-33.0,-1.0,-1.0,7.0,7.0,14.0,14.0,29.0,29.0,40.0,40.0,42.0,42.0,36.0,36.0,19.0,19.0,-6.0,-6.0,19.0,19.0,26.0,26.0,19.0,19.0,18.0,18.0,16.0,16.0,13.0,13.0,2.0,2.0,3.0,3.0,11.0,11.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,6.0,6.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-65.0,-65.0,-66.0,-66.0,-67.0,-67.0,-68.0,-68.0,-70.0,-70.0,-76.0,-76.0,-83.0,-83.0,-93.0,-93.0,-103.0,-103.0,-118.0,-118.0,-133.0,-133.0,-145.0,-145.0,-164.0,-164.0,-180.0,-180.0,-202.0,-202.0,-234.0,-234.0,-261.0,-261.0,-294.0,-294.0,-312.0,-312.0,-332.0,-332.0,-344.0,-344.0,-354.0,-354.0,-360.0,-360.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-352.0,-352.0,-349.0,-349.0,-346.0,-346.0,-344.0,-344.0,-342.0,-342.0,-341.0,-341.0,-343.0,-343.0,-344.0,-344.0,-344.0,-344.0,-344.0,-344.0,-344.0,-344.0,-343.0,-343.0,-342.0,-342.0,-340.0,-340.0,-339.0,-339.0,-339.0,-339.0,-340.0,-340.0,-341.0,-341.0,-341.0,-341.0,-340.0,-340.0,-339.0,-339.0,-339.0,-339.0,-338.0,-338.0,-338.0,-338.0,-339.0,-339.0
