-169.0,-169.0,-168.0,-168.0,-166.0,-166.0,-165.0,-165.0,-164.0,-164.0,-162.0,-162.0,-155.0,-155.0,-148.0,-148.0,-144.0,-144.0,-139.0,-139.0,-130.0,-130.0,-116.0,-116.0,-104.0,-104.0,-88.0,-88.0,-72.0,-72.0,-62.0,-62.0,-51.0,-51.0,-43.0,-43.0,-33.0,-33.0,-26.0,-26.0,-17.0,-17.0,-9.0,-9.0,0.0,0.0,8.0,8.0,15.0,15.0,20.0,20.0,21.0,21.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,19.0,19.0,18.0,18.0,17.0,17.0,16.0,16.0,15.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,10.0,10.0,9.0,9.0,8.0,8.0,7.0,7.0,6.0,6.0,5.0,5.0,3.0,3.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
-371.0,-371.0,-370.0,-370.0,-369.0,-369.0,-367.0,-367.0,-353.0,-353.0,-336.0,-336.0,-323.0,-323.0,-307.0,-307.0,-292.0,-292.0,-274.0,-274.0,-263.0,-263.0,-243.0,-243.0,-224.0,-224.0,-202.0,-202.0,-186.0,-186.0,-176.0,-176.0,-162.0,-162.0,-154.0,-154.0,-143.0,-143.0,-135.0,-135.0,-125.0,-125.0,-117.0,-117.0,-108.0,-108.0,-100.0,-100.0,-90.0,-90.0,-82.0,-82.0,-77.0,-77.0,-70.0,-70.0,-66.0,-66.0,-63.0,-63.0,-61.0,-61.0,-58.0,-58.0,-57.0,-57.0,-58.0,-58.0,-59.0,-59.0,-60.0,-60.0,-61.0,-61.0,-62.0,-62.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-65.0,-65.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-68.0,-68.0,-69.0,-69.0,-70.0,-70.0,-70.0,-70.0,-71.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0
