-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-23.0,-23.0,-27.0,-27.0,-41.0,-41.0,-56.0,-56.0,-82.0,-82.0,-107.0,-107.0,-140.0,-140.0,-167.0,-167.0,-176.0,-176.0,-184.0,-184.0,-186.0,-186.0,-190.0,-190.0,-187.0,-187.0,-183.0,-183.0,-175.0,-175.0,-170.0,-170.0,-164.0,-164.0,-157.0,-157.0,-151.0,-151.0,-147.0,-147.0,-142.0,-142.0,-140.0,-140.0,-139.0,-139.0,-139.0,-139.0,-138.0,-138.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-136.0,-136.0,-135.0,-135.0,-133.0,-133.0,-133.0,-133.0,-132.0,-132.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-132.0,-132.0,-134.0,-134.0,-135.0,-135.0,-135.0,-135.0,-134.0,-134.0,-133.0,-133.0,-133.0,-133.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0
-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-87.0,-87.0,-90.0,-90.0,-99.0,-99.0,-110.0,-110.0,-130.0,-130.0,-149.0,-149.0,-175.0,-175.0,-198.0,-198.0,-215.0,-215.0,-241.0,-241.0,-262.0,-262.0,-280.0,-280.0,-292.0,-292.0,-308.0,-308.0,-320.0,-320.0,-332.0,-332.0,-340.0,-340.0,-346.0,-346.0,-353.0,-353.0,-356.0,-356.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-359.0,-359.0,-359.0,-359.0,-358.0,-358.0,-357.0,-357.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-358.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-358.0,-358.0,-358.0,-358.0,-359.0,-359.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0
