-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-117.0,-117.0,-115.0,-115.0,-112.0,-112.0,-107.0,-107.0,-100.0,-100.0,-88.0,-88.0,-81.0,-81.0,-78.0,-78.0,-82.0,-82.0,-81.0,-81.0,-70.0,-70.0,-60.0,-60.0,-46.0,-46.0,-43.0,-43.0,-43.0,-43.0,-36.0,-36.0,-25.0,-25.0,-19.0,-19.0,1.0,1.0,31.0,31.0,16.0,16.0,6.0,6.0,-5.0,-5.0,-2.0,-2.0,10.0,10.0,17.0,17.0,21.0,21.0,16.0,16.0,11.0,11.0,7.0,7.0,3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,-4.0,-4.0,-3.0,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,5.0,5.0
-152.0,-152.0,-152.0,-152.0,-152.0,-152.0,-152.0,-152.0,-153.0,-153.0,-155.0,-155.0,-158.0,-158.0,-162.0,-162.0,-170.0,-170.0,-184.0,-184.0,-200.0,-200.0,-232.0,-232.0,-261.0,-261.0,-299.0,-299.0,-328.0,-328.0,-363.0,-363.0,-381.0,-381.0,-386.0,-386.0,-388.0,-388.0,-385.0,-385.0,-378.0,-378.0,-376.0,-376.0,-369.0,-369.0,-364.0,-364.0,-354.0,-354.0,-342.0,-342.0,-336.0,-336.0,-332.0,-332.0,-329.0,-329.0,-326.0,-326.0,-323.0,-323.0,-322.0,-322.0,-321.0,-321.0,-321.0,-321.0,-322.0,-322.0,-322.0,-322.0,-321.0,-321.0,-320.0,-320.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0
