-148.0,-148.0,-148.0,-148.0,-148.0,-148.0,-148.0,-148.0,-148.0,-148.0,-147.0,-147.0,-147.0,-147.0,-148.0,-148.0,-149.0,-149.0,-148.0,-148.0,-148.0,-148.0,-148.0,-148.0,-143.0,-143.0,-130.0,-130.0,-97.0,-97.0,-64.0,-64.0,-22.0,-22.0,-8.0,-8.0,-2.0,-2.0,18.0,18.0,37.0,37.0,49.0,49.0,58.0,58.0,70.0,70.0,79.0,79.0,87.0,87.0,94.0,94.0,103.0,103.0,114.0,114.0,117.0,117.0,117.0,117.0,110.0,110.0,105.0,105.0,102.0,102.0,91.0,91.0,86.0,86.0,85.0,85.0,83.0,83.0,77.0,77.0,67.0,67.0,61.0,61.0,59.0,59.0,56.0,56.0,54.0,54.0,53.0,53.0,51.0,51.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0
-127.0,-127.0,-128.0,-128.0,-129.0,-129.0,-130.0,-130.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-132.0,-132.0,-133.0,-133.0,-136.0,-136.0,-141.0,-141.0,-159.0,-159.0,-188.0,-188.0,-244.0,-244.0,-289.0,-289.0,-338.0,-338.0,-361.0,-361.0,-373.0,-373.0,-370.0,-370.0,-368.0,-368.0,-371.0,-371.0,-374.0,-374.0,-376.0,-376.0,-376.0,-376.0,-378.0,-378.0,-379.0,-379.0,-382.0,-382.0,-389.0,-389.0,-395.0,-395.0,-402.0,-402.0,-411.0,-411.0,-423.0,-423.0,-431.0,-431.0,-444.0,-444.0,-453.0,-453.0,-460.0,-460.0,-461.0,-461.0,-464.0,-464.0,-463.0,-463.0,-461.0,-461.0,-454.0,-454.0,-440.0,-440.0,-437.0,-437.0,-439.0,-439.0,-444.0,-444.0,-445.0,-445.0,-442.0,-442.0,-442.0,-442.0,-441.0,-441.0,-437.0,-437.0,-435.0,-435.0,-436.0,-436.0,-439.0,-439.0,-442.0,-442.0,-447.0,-447.0,-452.0,-452.0,-459.0,-459.0,-462.0,-462.0,-463.0,-463.0,-464.0,-464.0,-465.0,-465.0,-465.0,-465.0,-464.0,-464.0,-463.0,-463.0,-460.0,-460.0
