-428.0,-428.0,-428.0,-428.0,-428.0,-428.0,-428.0,-428.0,-428.0,-428.0,-428.0,-428.0,-430.0,-430.0,-423.0,-423.0,-404.0,-404.0,-365.0,-365.0,-343.0,-343.0,-315.0,-315.0,-279.0,-279.0,-205.0,-205.0,-144.0,-144.0,-99.0,-99.0,-74.0,-74.0,-65.0,-65.0,-52.0,-52.0,-49.0,-49.0,-40.0,-40.0,-31.0,-31.0,-30.0,-30.0,-27.0,-27.0,-24.0,-24.0,-23.0,-23.0,-22.0,-22.0,-22.0,-22.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-24.0,-24.0,-25.0,-25.0,-25.0,-25.0,-26.0,-26.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-28.0,-28.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-31.0,-31.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0
-267.0,-267.0,-267.0,-267.0,-267.0,-267.0,-267.0,-267.0,-267.0,-267.0,-267.0,-267.0,-267.0,-267.0,-272.0,-272.0,-280.0,-280.0,-292.0,-292.0,-293.0,-293.0,-283.0,-283.0,-261.0,-261.0,-223.0,-223.0,-203.0,-203.0,-185.0,-185.0,-163.0,-163.0,-152.0,-152.0,-135.0,-135.0,-127.0,-127.0,-117.0,-117.0,-106.0,-106.0,-101.0,-101.0,-89.0,-89.0,-83.0,-83.0,-81.0,-81.0,-79.0,-79.0,-79.0,-79.0,-80.0,-80.0,-79.0,-79.0,-79.0,-79.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-81.0,-81.0,-82.0,-82.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-85.0,-85.0
