126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,125.0,125.0,126.0,128.0,130.0,108.0,92.0,71.0,57.0,43.0,45.0,58.0,75.0,91.0,112.0,127.0,143.0,152.0,158.0,159.0,158.0,157.0,156.0,154.0,152.0,151.0,151.0,151.0,150.0,149.0
67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,64.0,64.0,65.0,64.0,65.0,72.0,79.0,103.0,103.0,97.0,91.0,74.0,48.0,0.0,-35.0,-57.0,-70.0,-66.0,-50.0,-31.0,-8.0,3.0,7.0,9.0,9.0,9.0,8.0,7.0,6.0,6.0,5.0,4.0
