48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0,44.0,42.0,38.0,33.0,32.0,33.0,39.0,55.0,69.0,81.0,88.0,86.0,75.0,57.0,51.0,50.0,52.0,59.0,71.0,84.0,97.0,112.0,129.0,139.0,143.0,146.0,142.0,133.0,113.0,95.0,74.0,64.0,58.0,53.0,53.0,55.0,57.0,59.0,60.0,60.0,60.0,61.0,61.0,61.0
64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.0,62.0,60.0,64.0,77.0,101.0,120.0,134.0,136.0,139.0,132.0,114.0,91.0,79.0,67.0,63.0,62.0,65.0,71.0,72.0,73.0,75.0,65.0,43.0,35.0,18.0,-4.0,-36.0,-54.0,-69.0,-76.0,-71.0,-45.0,-23.0,-2.0,6.0,12.0,13.0,13.0,13.0,13.0,13.0,12.0,11.0,11.0
