95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,94.0,93.0,91.0,89.0,85.0,80.0,68.0,63.0,61.0,62.0,77.0,96.0,106.0,112.0,113.0,112.0,108.0,101.0,87.0,78.0,68.0,64.0,58.0,55.0,54.0,53.0,50.0,52.0,57.0,61.0,66.0,69.0,67.0,66.0,65.0,64.0,62.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,64.0,65.0,65.0,65.0,65.0,65.0
71.0,72.0,72.0,73.0,76.0,80.0,81.0,82.0,83.0,83.0,83.0,85.0,87.0,94.0,103.0,115.0,119.0,109.0,96.0,80.0,65.0,29.0,-13.0,-43.0,-66.0,-73.0,-70.0,-56.0,-26.0,11.0,29.0,46.0,57.0,73.0,82.0,90.0,100.0,111.0,105.0,103.0,102.0,94.0,86.0,88.0,91.0,92.0,93.0,94.0,94.0,95.0,95.0,94.0,93.0,94.0,94.0,94.0,95.0,95.0,94.0,93.0,93.0
