95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,98.0,101.0,105.0,111.0,118.0,121.0,115.0,102.0,84.0,70.0,47.0,31.0,13.0,0.0,-3.0,4.0,14.0,34.0,54.0,67.0,67.0,67.0,64.0,55.0,39.0,28.0,13.0,1.0,-9.0,-9.0,-5.0,4.0,30.0,51.0,73.0,85.0,95.0,100.0,105.0,109.0,111.0,108.0,106.0,106.0,104.0,102.0,102.0,103.0
93.0,92.0,91.0,90.0,89.0,88.0,87.0,86.0,86.0,86.0,86.0,85.0,84.0,84.0,83.0,81.0,79.0,75.0,67.0,54.0,42.0,41.0,76.0,114.0,141.0,155.0,166.0,168.0,161.0,146.0,130.0,90.0,59.0,11.0,-34.0,-68.0,-76.0,-79.0,-65.0,-32.0,-3.0,11.0,29.0,31.0,21.0,15.0,17.0,19.0,22.0,25.0,25.0,25.0,25.0,25.0,24.0,21.0,21.0,21.0,19.0,17.0,17.0,16.0,14.0,11.0
