131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,132.0,133.0,134.0,133.0,112.0,89.0,72.0,49.0,40.0,43.0,54.0,71.0,85.0,109.0,131.0,143.0,158.0,165.0,168.0,168.0,166.0,163.0,161.0,160.0,159.0,159.0,158.0,157.0,157.0
70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,72.0,83.0,106.0,103.0,96.0,85.0,72.0,46.0,19.0,-15.0,-35.0,-54.0,-52.0,-47.0,-28.0,-10.0,6.0,8.0,5.0,4.0,4.0,3.0,1.0,0.0,-1.0,-3.0,-2.0
