96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,95.0,92.0,86.0,83.0,83.0,88.0,95.0,100.0,104.0,109.0,107.0,100.0,93.0,83.0,76.0,60.0,57.0,60.0,65.0,73.0,75.0,74.0,75.0,76.0,73.0,71.0,71.0,72.0,74.0,71.0,73.0,76.0,79.0,82.0,89.0,94.0,93.0,93.0,92.0,91.0,90.0,89.0,89.0,88.0,88.0,89.0,88.0,87.0,85.0,83.0,82.0,81.0
94.0,95.0,96.0,95.0,95.0,95.0,94.0,94.0,94.0,94.0,94.0,95.0,96.0,99.0,106.0,122.0,132.0,140.0,136.0,110.0,77.0,27.0,-18.0,-65.0,-85.0,-107.0,-102.0,-68.0,2.0,27.0,32.0,24.0,9.0,2.0,6.0,16.0,25.0,40.0,53.0,73.0,90.0,109.0,128.0,136.0,128.0,126.0,130.0,124.0,115.0,116.0,117.0,115.0,114.0,115.0,115.0,114.0,114.0,113.0,111.0,108.0,107.0,108.0,111.0,113.0,115.0
