31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,29.0,26.0,19.0,-0.0,-19.0,-31.0,-27.0,-2.0,36.0,84.0,119.0,131.0,131.0,123.0,103.0,87.0,68.0,54.0,29.0,14.0,0.0,-7.0,-4.0,6.0,17.0,52.0,87.0,122.0,141.0,158.0,160.0,161.0,161.0,159.0,158.0,157.0,156.0
89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,88.0,88.0,88.0,88.0,89.0,90.0,89.0,92.0,99.0,106.0,109.0,109.0,106.0,102.0,94.0,70.0,49.0,29.0,18.0,14.0,14.0,14.0,13.0,12.0,12.0,14.0,17.0,19.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
