18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,14.0,4.0,-8.0,-18.0,-19.0,-8.0,8.0,44.0,85.0,111.0,130.0,134.0,131.0,124.0,113.0,107.0,104.0,103.0,127.0,150.0,154.0,140.0,119.0,88.0,70.0,51.0,36.0,28.0,20.0,17.0,13.0,13.0,15.0,17.0,19.0,20.0,21.0,21.0,21.0,21.0,21.0,22.0
144.0,143.0,143.0,142.0,140.0,139.0,136.0,135.0,134.0,133.0,132.0,132.0,131.0,129.0,127.0,126.0,127.0,130.0,132.0,134.0,135.0,136.0,138.0,139.0,139.0,138.0,134.0,108.0,60.0,3.0,-44.0,-73.0,-101.0,-121.0,-142.0,-153.0,-154.0,-132.0,-103.0,-68.0,-45.0,-20.0,-6.0,10.0,18.0,18.0,17.0,16.0,14.0,14.0,14.0,13.0,14.0
