76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,79.0,79.0,82.0,82.0,86.0,86.0,90.0,90.0,99.0,99.0,112.0,112.0,124.0,124.0,132.0,132.0,148.0,148.0,154.0,154.0,166.0,166.0,180.0,180.0,185.0,185.0,187.0,187.0,188.0,188.0,188.0,188.0,189.0,189.0,190.0,190.0,191.0,191.0,188.0,188.0,184.0,184.0,179.0,179.0,179.0,179.0,181.0,181.0,184.0,184.0,185.0,185.0,184.0,184.0,183.0,183.0,182.0,182.0,182.0,182.0,183.0,183.0,184.0,184.0,185.0,185.0,184.0,184.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,182.0,182.0
-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-88.0,-88.0,-89.0,-89.0,-91.0,-91.0,-97.0,-97.0,-101.0,-101.0,-107.0,-107.0,-115.0,-115.0,-126.0,-126.0,-132.0,-132.0,-147.0,-147.0,-153.0,-153.0,-155.0,-155.0,-162.0,-162.0,-165.0,-165.0,-171.0,-171.0,-176.0,-176.0,-182.0,-182.0,-189.0,-189.0,-199.0,-199.0,-202.0,-202.0,-203.0,-203.0,-202.0,-202.0,-203.0,-203.0,-205.0,-205.0,-206.0,-206.0,-204.0,-204.0,-203.0,-203.0,-203.0,-203.0,-203.0,-203.0,-203.0,-203.0,-202.0,-202.0,-201.0,-201.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0
