-231.0,-232.0,-233.0,-233.0,-233.0,-234.0,-234.0,-234.0,-234.0,-234.0,-234.0,-234.0,-234.0,-234.0,-234.0,-233.0,-233.0,-233.0,-233.0,-233.0,-233.0,-236.0,-244.0,-257.0,-265.0,-273.0,-276.0,-274.0,-269.0,-263.0,-252.0,-241.0,-220.0,-200.0,-177.0,-159.0,-147.0,-134.0,-130.0,-132.0,-135.0,-145.0,-159.0,-169.0,-180.0,-189.0,-200.0,-206.0,-213.0,-218.0,-223.0,-225.0,-227.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-227.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-225.0,-225.0,-225.0
25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,27.0,28.0,25.0,12.0,-9.0,-23.0,-37.0,-44.0,-52.0,-58.0,-62.0,-62.0,-60.0,-57.0,-51.0,-36.0,-22.0,-6.0,2.0,12.0,20.0,21.0,21.0,21.0,20.0,18.0,14.0,12.0,9.0,6.0,3.0,1.0,-0.0,-1.0,-1.0,-1.0,-0.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0
