-286.0,-286.0,-286.0,-286.0,-286.0,-286.0,-286.0,-286.0,-286.0,-286.0,-286.0,-286.0,-286.0,-287.0,-287.0,-287.0,-288.0,-289.0,-289.0,-288.0,-285.0,-276.0,-261.0,-244.0,-220.0,-203.0,-190.0,-191.0,-204.0,-223.0,-233.0,-237.0,-238.0,-236.0,-232.0,-223.0,-214.0,-200.0,-189.0,-179.0,-178.0,-184.0,-192.0,-197.0,-212.0,-226.0,-239.0,-242.0,-244.0,-247.0,-247.0,-248.0,-250.0,-252.0,-252.0,-250.0,-249.0,-249.0
125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,124.0,123.0,121.0,118.0,114.0,112.0,112.0,116.0,127.0,135.0,136.0,131.0,123.0,108.0,93.0,74.0,59.0,54.0,54.0,55.0,56.0,56.0,57.0,58.0,58.0,54.0,40.0,13.0,-8.0,-25.0,-31.0,-32.0,-27.0,-19.0,-17.0,-16.0,-13.0,-11.0,-9.0,-8.0,-5.0,-4.0,-4.0,-4.0,-4.0
