-273.0,-273.0,-273.0,-273.0,-272.0,-271.0,-270.0,-270.0,-270.0,-270.0,-269.0,-269.0,-269.0,-270.0,-271.0,-272.0,-273.0,-273.0,-273.0,-272.0,-271.0,-271.0,-272.0,-277.0,-287.0,-296.0,-306.0,-308.0,-302.0,-294.0,-283.0,-272.0,-254.0,-225.0,-203.0,-183.0,-178.0,-180.0,-191.0,-209.0,-238.0,-254.0,-262.0,-259.0,-253.0,-250.0,-244.0,-236.0,-231.0,-227.0,-225.0,-223.0,-222.0,-220.0,-220.0,-224.0,-230.0,-239.0,-248.0,-254.0,-261.0,-266.0,-272.0,-277.0,-283.0,-286.0,-289.0,-290.0,-291.0,-293.0,-294.0,-294.0,-293.0,-293.0,-292.0,-292.0,-291.0,-290.0,-290.0,-290.0,-289.0
93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,91.0,91.0,91.0,93.0,96.0,95.0,85.0,72.0,60.0,49.0,28.0,0.0,-19.0,-30.0,-31.0,-38.0,-47.0,-60.0,-73.0,-78.0,-69.0,-52.0,-31.0,-17.0,1.0,13.0,25.0,37.0,46.0,56.0,64.0,72.0,77.0,83.0,88.0,93.0,96.0,100.0,102.0,102.0,101.0,99.0,96.0,94.0,92.0,90.0,87.0,85.0,83.0,81.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.0,78.0,78.0,78.0
