-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-284.0,-281.0,-273.0,-265.0,-246.0,-225.0,-197.0,-181.0,-164.0,-160.0,-167.0,-189.0,-203.0,-217.0,-224.0,-225.0,-219.0,-210.0,-196.0,-185.0,-170.0,-160.0,-150.0,-143.0,-137.0,-134.0,-136.0,-148.0,-162.0,-178.0,-184.0,-191.0,-200.0,-214.0,-222.0,-231.0,-240.0,-247.0,-249.0,-248.0,-244.0,-243.0,-245.0,-247.0,-247.0,-247.0,-247.0,-247.0,-247.0
76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,75.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,81.0,95.0,104.0,113.0,116.0,113.0,109.0,104.0,94.0,80.0,59.0,57.0,60.0,58.0,57.0,57.0,57.0,57.0,58.0,58.0,56.0,51.0,44.0,34.0,26.0,18.0,-0.0,-18.0,-37.0,-41.0,-41.0,-39.0,-36.0,-33.0,-28.0,-23.0,-17.0,-15.0,-14.0,-12.0,-10.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-8.0
