-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-228.0,-227.0,-224.0,-223.0,-224.0,-225.0,-228.0,-236.0,-244.0,-256.0,-260.0,-266.0,-271.0,-279.0,-284.0,-291.0,-295.0,-297.0,-297.0,-295.0,-292.0,-290.0,-288.0,-287.0,-287.0,-287.0,-288.0,-290.0,-291.0,-293.0,-294.0,-295.0,-296.0,-295.0,-290.0,-282.0,-267.0,-256.0,-248.0,-243.0,-236.0,-232.0,-230.0,-230.0,-228.0,-226.0,-224.0,-224.0,-225.0,-225.0,-226.0,-227.0,-227.0,-226.0,-225.0,-225.0,-226.0,-228.0,-229.0,-228.0,-227.0,-227.0,-228.0,-229.0,-230.0,-230.0,-230.0,-230.0,-231.0,-232.0,-233.0,-233.0,-233.0,-233.0,-234.0,-234.0
8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,3.0,-15.0,-39.0,-72.0,-99.0,-105.0,-102.0,-100.0,-99.0,-99.0,-97.0,-93.0,-87.0,-82.0,-72.0,-63.0,-55.0,-48.0,-40.0,-35.0,-32.0,-30.0,-30.0,-31.0,-32.0,-32.0,-32.0,-32.0,-31.0,-29.0,-25.0,-19.0,-13.0,-1.0,5.0,9.0,14.0,22.0,30.0,37.0,40.0,42.0,41.0,39.0,37.0,36.0,37.0,39.0,39.0,37.0,32.0,30.0,29.0,30.0,34.0,37.0,38.0,36.0,34.0,34.0,36.0,41.0,43.0,41.0,39.0,38.0,38.0,39.0,40.0,39.0,38.0,37.0,37.0,37.0,37.0
