-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-345.0,-344.0,-341.0,-337.0,-332.0,-329.0,-322.0,-316.0,-314.0,-313.0,-314.0,-313.0,-310.0,-304.0,-299.0,-291.0,-283.0,-274.0,-269.0,-266.0,-266.0,-266.0,-265.0,-265.0,-266.0,-265.0,-264.0,-263.0,-261.0,-260.0,-258.0,-258.0,-256.0,-253.0,-250.0,-244.0,-236.0,-223.0,-213.0,-201.0,-196.0,-195.0,-194.0,-194.0,-195.0,-196.0,-196.0,-197.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-200.0,-202.0
26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,22.0,15.0,-3.0,-21.0,-45.0,-52.0,-57.0,-55.0,-47.0,-38.0,-32.0,-21.0,-13.0,-3.0,4.0,10.0,12.0,11.0,4.0,-1.0,-5.0,-10.0,-18.0,-24.0,-30.0,-34.0,-38.0,-40.0,-41.0,-42.0,-43.0,-41.0,-37.0,-25.0,-12.0,5.0,16.0,29.0,36.0,39.0,42.0,43.0,42.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0
