-238.0,-238.0,-238.0,-238.0,-238.0,-238.0,-237.0,-237.0,-237.0,-237.0,-237.0,-237.0,-237.0,-237.0,-237.0,-237.0,-237.0,-237.0,-237.0,-238.0,-246.0,-256.0,-266.0,-273.0,-276.0,-277.0,-276.0,-269.0,-264.0,-254.0,-244.0,-228.0,-213.0,-192.0,-172.0,-160.0,-153.0,-153.0,-154.0,-157.0,-163.0,-169.0,-181.0,-194.0,-203.0,-213.0,-218.0,-225.0,-228.0,-232.0,-234.0,-237.0,-239.0,-240.0,-240.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-238.0,-238.0,-238.0,-238.0
31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,25.0,12.0,0.0,-13.0,-23.0,-42.0,-54.0,-64.0,-67.0,-69.0,-70.0,-67.0,-60.0,-52.0,-36.0,-23.0,-9.0,0.0,12.0,17.0,22.0,23.0,24.0,25.0,25.0,24.0,23.0,21.0,20.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0
