-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-37.0,-36.0,-32.0,-27.0,-26.0,-29.0,-38.0,-57.0,-76.0,-97.0,-110.0,-124.0,-130.0,-131.0,-129.0,-123.0,-111.0,-99.0,-84.0,-75.0,-64.0,-56.0,-50.0,-40.0,-36.0,-31.0,-28.0,-22.0,-18.0,-16.0,-16.0,-16.0,-16.0,-17.0,-17.0,-16.0,-15.0,-13.0,-12.0,-12.0,-18.0,-19.0,-18.0,-21.0,-30.0,-35.0,-34.0,-31.0,-30.0,-28.0,-27.0,-27.0,-26.0,-26.0,-25.0,-24.0,-22.0,-22.0
-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-72.0,-73.0,-74.0,-74.0,-74.0,-74.0,-74.0,-73.0,-65.0,-50.0,-19.0,2.0,21.0,32.0,32.0,23.0,10.0,-7.0,-24.0,-53.0,-73.0,-91.0,-100.0,-105.0,-110.0,-111.0,-101.0,-87.0,-74.0,-52.0,-30.0,5.0,29.0,59.0,79.0,97.0,105.0,113.0,116.0,115.0,115.0,115.0,114.0,113.0,111.0,97.0,51.0,14.0,-31.0,-62.0,-95.0,-108.0,-107.0,-99.0,-93.0,-83.0,-77.0,-73.0,-72.0,-73.0,-74.0,-74.0,-74.0,-74.0
