-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-133.0,-131.0,-130.0,-129.0,-125.0,-123.0,-119.0,-108.0,-104.0,-107.0,-111.0,-117.0,-127.0,-131.0,-133.0,-137.0,-140.0,-140.0,-139.0,-139.0,-143.0,-143.0,-139.0,-122.0,-94.0,-42.0,-5.0,11.0,17.0,13.0,-5.0,-26.0,-72.0,-121.0,-148.0,-162.0,-159.0,-159.0,-154.0,-141.0,-130.0,-124.0,-104.0,-68.0,-11.0,18.0,39.0,26.0,0.0,-30.0,-48.0,-66.0,-76.0,-87.0,-97.0,-102.0,-104.0,-104.0,-103.0,-101.0,-99.0,-98.0,-98.0
35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,36.0,37.0,39.0,42.0,45.0,51.0,55.0,58.0,58.0,53.0,46.0,28.0,-5.0,-37.0,-79.0,-103.0,-121.0,-120.0,-96.0,-63.0,-42.0,-21.0,-13.0,-5.0,-1.0,-1.0,-6.0,-21.0,-37.0,-34.0,-12.0,13.0,53.0,74.0,80.0,81.0,77.0,62.0,48.0,16.0,-26.0,-48.0,-49.0,-29.0,-8.0,3.0,6.0,-2.0,-20.0,-53.0,-78.0,-105.0,-124.0,-138.0,-123.0,-108.0,-94.0,-86.0,-71.0,-58.0,-45.0,-35.0,-31.0,-29.0,-29.0,-30.0,-30.0,-31.0,-34.0,-39.0
