-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-115.0,-113.0,-106.0,-95.0,-89.0,-90.0,-93.0,-94.0,-96.0,-101.0,-102.0,-102.0,-100.0,-101.0,-105.0,-104.0,-91.0,-88.0,-100.0,-104.0,-105.0,-109.0,-114.0,-122.0,-130.0,-141.0,-148.0,-140.0,-114.0,-76.0,-39.0,-18.0,2.0,12.0,10.0,-12.0,-45.0,-97.0,-135.0,-154.0,-148.0,-143.0,-123.0,-104.0,-80.0,-69.0,-50.0,-25.0,-1.0,34.0,57.0,63.0,56.0,46.0,28.0,12.0,-10.0,-20.0,-33.0,-48.0,-56.0,-66.0,-73.0,-78.0,-80.0,-82.0,-84.0,-85.0
-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-64.0,-66.0,-71.0,-85.0,-91.0,-74.0,-35.0,1.0,45.0,71.0,95.0,103.0,100.0,86.0,70.0,32.0,-9.0,-76.0,-140.0,-161.0,-155.0,-127.0,-80.0,-44.0,-29.0,-18.0,-19.0,-32.0,-46.0,-61.0,-43.0,5.0,47.0,67.0,82.0,86.0,78.0,51.0,16.0,-22.0,-37.0,-55.0,-55.0,-46.0,-23.0,-11.0,3.0,9.0,9.0,-8.0,-42.0,-101.0,-127.0,-131.0,-118.0,-103.0,-77.0,-63.0,-54.0,-49.0,-48.0,-51.0,-53.0,-52.0,-54.0,-58.0,-60.0,-64.0,-67.0,-69.0
