-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-76.0,-76.0,-77.0,-77.0,-74.0,-69.0,-65.0,-62.0,-62.0,-62.0,-64.0,-73.0,-94.0,-107.0,-118.0,-119.0,-104.0,-95.0,-83.0,-71.0,-64.0,-63.0,-64.0,-63.0,-61.0,-53.0,-35.0,-4.0,10.0,23.0,23.0,7.0,-17.0,-37.0,-78.0,-113.0,-155.0,-176.0,-178.0,-143.0,-96.0,-22.0,22.0,54.0,64.0,62.0,52.0,39.0,22.0,9.0,-3.0,-12.0,-20.0,-26.0,-31.0
11.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,11.0,14.0,17.0,22.0,34.0,44.0,58.0,69.0,81.0,87.0,84.0,57.0,17.0,-46.0,-86.0,-128.0,-143.0,-111.0,-70.0,-23.0,10.0,42.0,64.0,75.0,76.0,65.0,29.0,-15.0,-87.0,-133.0,-159.0,-149.0,-112.0,-73.0,-48.0,-20.0,-6.0,-1.0,-3.0,-5.0,-6.0,-9.0,-12.0,-11.0,-8.0,-9.0,-10.0,-11.0,-17.0,-22.0,-25.0,-27.0,-29.0,-34.0,-37.0,-38.0
