TIME,ELAPSED_SECONDS,PSTATE,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,lin_x,lin_y,lin_z,eul_x,eul_y,eul_z,qua_w,qua_x,qua_y,qua_z
3885457.0,636.678158,1.0,-4.56,1.36,-8.6,23.75,-26.06,18.0,3.94,-1.19,-8.5,-0.10687603600111917,-0.06552828683010326,-0.02124313925186172,-138.4562899093435,-29.262840587223423,24.03377694135321,-0.1363,-0.935,-0.2526,0.2082
3885494.0,636.717142,1.0,-4.6,1.05,-8.6,26.5,-25.69,18.5,3.5,-0.06,-1.31,-0.2725285804731272,-0.26395642643728323,0.00468309647661691,-138.3272359651665,-29.523469077350697,24.11579445991055,-0.1342,-0.9346,-0.2548,0.2089
3885527.0,636.763173,1.0,-4.58,1.32,-8.74,26.5,-25.69,18.5,3.06,2.13,-2.81,-0.06245435581142322,-0.07872761365035208,-0.14806252303596779,-138.3272359651665,-29.57087281914313,24.11579445991055,-0.1333,-0.9346,-0.2552,0.2089
3885563.0,636.785116,1.0,-4.45,1.35,-8.94,24.87,-25.25,18.5,0.19,0.88,-3.56,0.1213093594037078,-0.15779070286319896,-0.26851680424751123,-138.29503211078548,-29.677550179192284,24.080642561887807,-0.1324,-0.9345,-0.2561,0.2086
3885598.0,636.829168,1.0,-4.48,1.48,-8.59,25.69,-24.87,17.69,0.06,-2.06,-3.81,0.06656316521063799,0.08982300720452985,0.0068336153724875,-138.1343678726239,-29.890983962910717,24.11579445991055,-0.1325,-0.934,-0.2579,0.2089
3885633.0,636.851271,1.0,-4.46,1.16,-8.7,25.69,-24.87,17.69,3.0,-0.63,-5.06,-0.02794464200021496,-0.19624742102649717,-0.036515448509133464,-138.0382513966867,-30.03333207787963,24.209544126742898,-0.131,-0.9337,-0.2591,0.2097
3885668.0,636.910778,1.0,-4.55,0.94,-8.62,25.25,-25.0,18.87,4.13,-0.44,-1.88,-0.2256847480327644,-0.2930917129170648,0.021269903022432146,-137.97429037596618,-30.09265778200395,24.26814601866472,-0.1299,-0.9335,-0.2596,0.2102
3885705.0,636.920782,1.0,-4.48,0.76,-8.57,24.87,-25.0,20.56,0.63,1.56,0.19,-0.2789097450404676,-0.4371507608517309,0.12037060250127851,-138.07026684249539,-30.045196559032803,24.279867169785643,-0.1288,-0.9338,-0.2592,0.2103
3885737.0,636.964863,1.0,-4.52,1.26,-8.7,24.87,-25.0,20.56,-0.81,-1.37,5.06,0.0032378925005422943,-0.041167681017988955,-0.07799944942873438,-138.1664535645985,-29.95028992789253,24.291588578811197,-0.1282,-0.9341,-0.2584,0.2104
3885772.0,636.996992,1.0,-4.46,1.21,-8.76,26.5,-24.69,17.56,-0.81,0.12,1.06,0.0377741469076871,-0.13531356492359514,-0.09655975002413442,-138.07026684249539,-30.080791981197944,24.25642512530879,-0.1288,-0.9338,-0.2595,0.2101
