-254.0,-254.0,-254.0,-254.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-253.0,-245.0,-235.0,-229.0,-218.0,-216.0,-224.0,-233.0,-236.0,-227.0,-222.0,-221.0,-221.0,-221.0,-220.0,-219.0,-214.0,-209.0,-213.0,-211.0,-205.0,-205.0,-202.0,-197.0,-193.0,-192.0,-193.0,-193.0,-192.0,-193.0,-194.0,-195.0,-195.0,-196.0,-196.0,-196.0,-197.0
-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-41.0,-79.0,-103.0,-120.0,-118.0,-92.0,-50.0,-24.0,-10.0,-6.0,1.0,0.0,-12.0,-36.0,-57.0,-80.0,-88.0,-89.0,-83.0,-60.0,-35.0,-11.0,-2.0,5.0,11.0,10.0,6.0,6.0,4.0,2.0,-0.0,-1.0,-3.0,-4.0,-4.0,-4.0
