-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-249.0,-223.0,-204.0,-186.0,-185.0,-199.0,-212.0,-230.0,-244.0,-256.0,-267.0,-272.0,-270.0,-261.0,-235.0,-210.0,-182.0,-170.0,-165.0,-161.0,-162.0,-167.0,-170.0,-173.0,-176.0,-179.0
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,8.0,5.0,6.0,6.0,6.0,5.0,-0.0,-7.0,-10.0,-13.0,-21.0,-32.0,-35.0,-31.0,-31.0,-31.0,-27.0,-24.0,-27.0,-29.0,-28.0,-27.0,-29.0,-31.0,-30.0
