-179.0,-179.0,-179.0,-179.0,-178.0,-178.0,-178.0,-178.0,-178.0,-190.0,-211.0,-239.0,-257.0,-269.0,-262.0,-247.0,-217.0,-196.0,-179.0,-176.0,-174.0,-177.0,-185.0,-190.0,-192.0,-194.0,-197.0,-199.0,-198.0,-194.0,-191.0,-191.0,-189.0,-187.0
-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-5.0,-6.0,-6.0,-0.0,10.0,9.0,-8.0,-36.0,-65.0,-88.0,-107.0,-102.0,-80.0,-64.0,-42.0,-21.0,-12.0,-10.0,-14.0,-15.0,-15.0,-19.0,-21.0,-21.0,-23.0,-23.0,-21.0,-21.0
