-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-162.0,-191.0,-203.0,-208.0,-217.0,-230.0,-236.0,-237.0,-230.0,-219.0,-200.0,-187.0,-177.0,-172.0,-169.0,-169.0,-168.0,-166.0,-167.0,-169.0,-170.0,-170.0,-171.0,-171.0,-171.0,-171.0
-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-53.0,-33.0,-29.0,-47.0,-60.0,-72.0,-81.0,-96.0,-114.0,-128.0,-144.0,-152.0,-151.0,-139.0,-118.0,-110.0,-110.0,-111.0,-110.0,-110.0,-111.0,-112.0,-112.0,-112.0,-114.0,-116.0
