-279.0,-279.0,-280.0,-281.0,-281.0,-281.0,-281.0,-281.0,-276.0,-253.0,-234.0,-213.0,-207.0,-213.0,-224.0,-236.0,-249.0,-253.0,-252.0,-248.0,-241.0,-239.0,-232.0,-231.0,-233.0,-234.0,-233.0,-231.0,-230.0,-230.0,-230.0,-228.0,-228.0,-228.0,-228.0,-229.0
-5.0,-5.0,-5.0,-5.0,-6.0,-6.0,-6.0,-6.0,-6.0,-10.0,-18.0,-26.0,-22.0,-16.0,-13.0,-11.0,-8.0,-8.0,-18.0,-36.0,-66.0,-90.0,-107.0,-103.0,-96.0,-91.0,-91.0,-91.0,-90.0,-89.0,-90.0,-91.0,-90.0,-90.0,-90.0,-90.0
