-230.0,-230.0,-230.0,-230.0,-229.0,-228.0,-227.0,-227.0,-225.0,-220.0,-221.0,-222.0,-227.0,-223.0,-196.0,-185.0,-199.0,-211.0,-212.0,-210.0,-208.0,-209.0,-210.0,-209.0,-210.0,-211.0,-213.0,-214.0,-213.0,-212.0,-212.0,-211.0,-210.0,-210.0
-13.0,-12.0,-10.0,-6.0,-3.0,2.0,6.0,8.0,12.0,22.0,25.0,21.0,-15.0,-68.0,-125.0,-138.0,-124.0,-107.0,-104.0,-105.0,-103.0,-99.0,-98.0,-98.0,-97.0,-92.0,-89.0,-89.0,-89.0,-86.0,-85.0,-86.0,-86.0,-86.0
