-203.0,-202.0,-202.0,-202.0,-201.0,-200.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-199.0,-204.0,-230.0,-258.0,-278.0,-271.0,-258.0,-236.0,-221.0,-206.0,-199.0,-200.0,-215.0,-228.0,-241.0,-248.0,-249.0,-240.0,-220.0,-204.0,-193.0,-191.0,-190.0,-192.0,-199.0,-209.0,-213.0,-210.0,-208.0
-19.0,-20.0,-20.0,-21.0,-23.0,-25.0,-26.0,-26.0,-26.0,-25.0,-25.0,-25.0,-25.0,-23.0,-15.0,-14.0,-37.0,-66.0,-77.0,-82.0,-83.0,-78.0,-67.0,-49.0,-41.0,-43.0,-45.0,-43.0,-42.0,-43.0,-45.0,-47.0,-47.0,-47.0,-49.0,-54.0,-66.0,-85.0,-104.0,-127.0,-131.0
