-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-252.0,-239.0,-237.0,-242.0,-248.0,-250.0,-246.0,-241.0,-240.0,-241.0,-243.0,-240.0,-225.0,-201.0,-201.0,-209.0,-202.0,-196.0,-195.0,-192.0,-185.0,-181.0,-177.0,-179.0,-178.0,-174.0,-170.0,-174.0,-181.0,-181.0,-178.0,-176.0,-179.0,-182.0,-180.0,-178.0,-178.0,-179.0,-179.0
-4.0,-4.0,-3.0,-3.0,-2.0,-2.0,-22.0,-77.0,-105.0,-117.0,-111.0,-92.0,-69.0,-35.0,-15.0,-1.0,4.0,-5.0,-48.0,-80.0,-91.0,-81.0,-72.0,-68.0,-57.0,-34.0,-19.0,-12.0,-14.0,-17.0,-38.0,-69.0,-104.0,-110.0,-95.0,-87.0,-89.0,-93.0,-88.0,-80.0,-76.0,-80.0,-82.0,-82.0,-83.0,-86.0
