-203.0,-203.0,-203.0,-203.0,-203.0,-203.0,-203.0,-204.0,-203.0,-202.0,-203.0,-200.0,-199.0,-201.0,-208.0,-202.0,-190.0,-198.0,-206.0,-205.0,-201.0,-202.0,-205.0,-207.0,-203.0,-201.0,-202.0,-202.0,-201.0,-201.0,-202.0,-202.0,-201.0
-52.0,-52.0,-52.0,-51.0,-50.0,-50.0,-49.0,-47.0,-36.0,-8.0,9.0,17.0,16.0,1.0,-53.0,-90.0,-109.0,-97.0,-91.0,-93.0,-91.0,-80.0,-69.0,-60.0,-51.0,-40.0,-42.0,-47.0,-51.0,-51.0,-53.0,-55.0,-55.0
