76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,79.0,80.0,82.0,82.0,81.0,81.0,83.0,84.0,85.0,85.0,86.0,88.0,88.0,88.0,88.0,87.0,87.0,85.0,84.0,83.0,83.0,81.0,77.0,75.0,73.0,72.0,72.0,73.0,75.0,76.0,76.0,75.0,74.0,75.0,78.0,82.0,89.0,97.0,104.0,114.0,122.0,132.0,139.0,148.0,155.0,163.0,168.0,176.0,180.0,186.0,190.0,194.0,198.0,201.0,203.0,204.0,204.0,205.0,205.0,205.0,205.0,206.0,207.0,208.0,211.0,214.0,218.0,221.0,224.0,224.0,224.0,224.0,223.0,222.0,221.0,221.0,220.0,219.0,219.0,219.0,219.0,218.0
9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,6.0,4.0,2.0,-2.0,-6.0,-11.0,-15.0,-23.0,-28.0,-34.0,-40.0,-44.0,-49.0,-55.0,-59.0,-62.0,-68.0,-73.0,-78.0,-82.0,-88.0,-91.0,-94.0,-97.0,-99.0,-103.0,-106.0,-109.0,-110.0,-112.0,-113.0,-114.0,-115.0,-116.0,-117.0,-118.0,-118.0,-115.0,-112.0,-108.0,-105.0,-104.0,-102.0,-100.0,-98.0,-97.0,-96.0,-95.0,-94.0,-93.0,-92.0,-92.0,-92.0,-91.0,-90.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,-88.0,-88.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0
