102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,103.0,104.0,106.0,108.0,111.0,114.0,119.0,123.0,129.0,134.0,141.0,146.0,153.0,158.0,165.0,170.0,177.0,182.0,188.0,192.0,199.0,204.0,210.0,214.0,219.0,222.0,226.0,229.0,234.0,238.0,244.0,250.0,255.0,261.0,265.0,269.0,272.0,276.0,280.0,285.0,288.0,291.0,293.0,296.0,298.0,301.0,303.0,304.0,304.0,303.0,300.0,297.0,293.0,290.0,285.0,281.0,276.0,272.0,267.0,263.0,258.0,254.0,251.0,246.0,241.0,237.0,233.0,228.0,225.0,221.0,217.0,214.0,210.0,208.0,205.0,204.0,203.0,202.0,201.0,200.0,198.0,197.0,195.0,194.0,193.0,193.0,193.0,193.0,193.0,193.0,194.0,195.0,196.0,198.0,199.0,200.0,201.0,203.0,205.0,207.0,210.0,213.0,216.0,218.0,221.0,223.0,226.0,228.0,230.0,231.0,233.0,234.0,235.0,236.0,237.0,237.0,239.0,240.0,241.0,241.0,240.0,238.0,236.0,235.0,235.0,234.0,233.0,232.0,231.0,231.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0
42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,43.0,44.0,45.0,45.0,45.0,45.0,45.0,46.0,47.0,48.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,53.0,53.0,52.0,51.0,51.0,51.0,51.0,50.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,50.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,50.0,48.0,46.0,43.0,40.0,36.0,33.0,29.0,25.0,22.0,18.0,15.0,10.0,6.0,0.0,-5.0,-11.0,-15.0,-22.0,-27.0,-32.0,-36.0,-41.0,-45.0,-52.0,-58.0,-63.0,-68.0,-70.0,-74.0,-76.0,-78.0,-79.0,-80.0,-81.0,-82.0,-84.0,-86.0,-88.0,-89.0,-90.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0
