-596.0,-596.0,-596.0,-596.0,-596.0,-596.0,-596.0,-596.0,-596.0,-596.0,-596.0,-596.0,-596.0,-595.0,-593.0,-589.0,-585.0,-580.0,-576.0,-570.0,-566.0,-561.0,-557.0,-552.0,-548.0,-542.0,-538.0,-533.0,-529.0,-523.0,-517.0,-513.0,-509.0,-505.0,-501.0,-498.0,-496.0,-495.0,-494.0,-494.0,-495.0,-496.0,-497.0,-499.0,-501.0,-503.0,-506.0,-508.0,-511.0,-513.0,-515.0,-516.0,-518.0,-520.0,-520.0,-521.0,-521.0,-522.0,-522.0,-523.0,-524.0,-524.0,-524.0,-524.0,-524.0,-523.0,-523.0,-522.0,-520.0,-517.0,-516.0,-515.0,-514.0,-512.0,-509.0,-509.0,-511.0,-512.0,-510.0,-509.0,-507.0,-507.0,-510.0,-513.0,-516.0,-517.0,-519.0,-522.0,-524.0,-524.0,-525.0,-526.0,-527.0,-527.0,-526.0,-526.0,-526.0,-526.0,-526.0,-526.0,-526.0,-527.0,-527.0,-527.0,-527.0,-527.0,-528.0,-529.0,-529.0
-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-67.0,-67.0,-67.0,-67.0,-67.0,-66.0,-65.0,-65.0,-64.0,-63.0,-63.0,-63.0,-62.0,-62.0,-62.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-62.0,-63.0,-64.0,-65.0,-66.0,-67.0,-68.0,-69.0,-71.0,-73.0,-76.0,-79.0,-82.0,-83.0,-85.0,-89.0,-91.0,-94.0,-96.0,-97.0,-99.0,-101.0,-102.0,-104.0,-106.0,-108.0,-109.0,-112.0,-113.0,-115.0,-117.0,-121.0,-123.0,-125.0,-126.0,-128.0,-130.0,-130.0,-129.0,-129.0,-130.0,-129.0,-128.0,-127.0,-126.0,-126.0,-127.0,-127.0,-127.0,-126.0,-125.0,-126.0,-126.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0
