-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-629.0,-628.0,-627.0,-625.0,-621.0,-616.0,-610.0,-606.0,-598.0,-592.0,-584.0,-578.0,-570.0,-565.0,-558.0,-552.0,-545.0,-538.0,-531.0,-524.0,-519.0,-512.0,-508.0,-503.0,-500.0,-498.0,-498.0,-500.0,-502.0,-505.0,-507.0,-510.0,-512.0,-516.0,-520.0,-524.0,-528.0,-530.0,-534.0,-537.0,-541.0,-543.0,-545.0,-545.0,-545.0,-544.0,-542.0,-539.0,-534.0,-530.0,-524.0,-519.0,-513.0,-509.0,-503.0,-498.0,-494.0,-490.0,-487.0,-483.0,-480.0,-477.0,-475.0,-472.0,-470.0,-468.0,-467.0,-466.0,-465.0,-464.0,-464.0,-465.0,-467.0,-470.0,-473.0,-477.0,-481.0,-486.0,-491.0,-495.0,-500.0,-503.0,-508.0,-511.0,-515.0,-517.0,-520.0,-522.0,-524.0,-526.0,-528.0,-529.0,-529.0,-529.0,-530.0,-530.0,-531.0,-531.0,-531.0,-531.0,-531.0,-531.0,-532.0,-532.0,-533.0,-533.0,-533.0,-533.0,-533.0,-533.0,-533.0,-533.0,-533.0,-533.0,-533.0,-533.0,-534.0,-534.0,-534.0,-534.0,-534.0
-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-37.0,-37.0,-39.0,-41.0,-41.0,-39.0,-36.0,-35.0,-34.0,-34.0,-33.0,-33.0,-32.0,-31.0,-30.0,-30.0,-30.0,-31.0,-32.0,-33.0,-35.0,-38.0,-40.0,-44.0,-47.0,-49.0,-51.0,-53.0,-54.0,-55.0,-56.0,-58.0,-59.0,-60.0,-61.0,-61.0,-60.0,-60.0,-60.0,-60.0,-60.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-60.0,-60.0,-60.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-60.0,-61.0,-63.0,-65.0,-68.0,-70.0,-73.0,-75.0,-78.0,-80.0,-83.0,-85.0,-88.0,-89.0,-91.0,-93.0,-94.0,-96.0,-98.0,-100.0,-101.0,-101.0,-102.0,-102.0,-101.0,-100.0,-98.0,-96.0,-95.0,-94.0,-93.0,-92.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0
